date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:29	433952/433952	---M-Z	200	added ('OK')	application/javascript	etag:%2269f20-606efadc-822bf2355134a60b;gz%22	https://codedchalk.com/js/plugins.js	D:/codedchalk/codedchalk.com/js/plugins.js	(from https://codedchalk.com/)
13:50:29	81682/81682	---M-Z	200	added ('OK')	application/javascript	etag:%2213f12-60685e3a-1f4b71be546ec2f3;gz%22	https://codedchalk.com/js/scripts.js	D:/codedchalk/codedchalk.com/js/scripts.js	(from https://codedchalk.com/)
13:50:30	28327/28327	---M-Z	200	added ('OK')	text/css	etag:%226ea7-60685e3a-f0056203720421e9;gz%22	https://codedchalk.com/css/showcase.css	D:/codedchalk/codedchalk.com/css/showcase.css	(from https://codedchalk.com/style.css)
13:50:30	14637/14637	---M-Z	200	added ('OK')	text/css	etag:%22392d-60685e3a-7d10aa9b6a48826f;gz%22	https://codedchalk.com/css/portfolio.css	D:/codedchalk/codedchalk.com/css/portfolio.css	(from https://codedchalk.com/style.css)
13:50:30	23646/23646	---M-Z	200	added ('OK')	text/css	etag:%225c5e-607050b8-a0a271a8cdcfe418;gz%22	https://codedchalk.com/css/shortcodes.css	D:/codedchalk/codedchalk.com/css/shortcodes.css	(from https://codedchalk.com/style.css)
13:50:31	40629/40629	---M-Z	200	added ('OK')	text/css	etag:%229eb5-60685e3a-b8923f5fcf7f69c1;gz%22	https://codedchalk.com/css/assets.css	D:/codedchalk/codedchalk.com/css/assets.css	(from https://codedchalk.com/style.css)
13:50:31	20672/20672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2250c0-6084dd1c-c44218d61ddc27c9;gz%22	https://codedchalk.com/fonts/sanctum/sanctum.eot	D:/codedchalk/codedchalk.com/fonts/sanctum/sanctum.eot	(from https://codedchalk.com/style.css)
13:50:31	20672/20672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2250c0-6084dd1c-c44218d61ddc27c9;gz%22	https://codedchalk.com/fonts/sanctum/sanctum.eot?	D:/codedchalk/codedchalk.com/fonts/sanctum/sanctumd41d.eot	(from https://codedchalk.com/style.css)
13:50:31	7064/7064	---M--	200	added ('OK')	application/x-font-woff	etag:%221b98-6084dd1c-a8f6e24a72ea1d97;;;%22	https://codedchalk.com/fonts/sanctum/sanctum.woff	D:/codedchalk/codedchalk.com/fonts/sanctum/sanctum.woff	(from https://codedchalk.com/style.css)
13:50:32	12160/12160	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222f80-6084dd1c-afa9921a79de3cd5;gz%22	https://codedchalk.com/fonts/sanctum/sanctum.ttf	D:/codedchalk/codedchalk.com/fonts/sanctum/sanctum.ttf	(from https://codedchalk.com/style.css)
13:50:32	63209/63209	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f6e9-6084dd1c-ca1dc52b944c71e1;gz%22	https://codedchalk.com/fonts/sanctum/sanctum.svg	D:/codedchalk/codedchalk.com/fonts/sanctum/sanctum.svg	(from https://codedchalk.com/style.css)
13:50:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20May%202021%2008:20:15%20GMT	https://codedchalk.com/images/rotate.png	D:/codedchalk/codedchalk.com/images/rotate.png	(from https://codedchalk.com/style.css)
13:50:32	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-60685e3a-7612274bf8aa7a67;;;%22	https://codedchalk.com/images/headphones.png	D:/codedchalk/codedchalk.com/images/headphones.png	(from https://codedchalk.com/style.css)
13:50:33	4364/4364	---M--	200	added ('OK')	image/png	etag:%22110c-60685e3a-f86e132950092e1d;;;%22	https://codedchalk.com/images/headphones-white.png	D:/codedchalk/codedchalk.com/images/headphones-white.png	(from https://codedchalk.com/style.css)
13:50:33	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-60685e3a-dc08899a46e3f4d5;gz%22	https://codedchalk.com/fonts/fontawesome-webfont78ce.eot?v=4.2.0	D:/codedchalk/codedchalk.com/fonts/fontawesome-webfont78ce78ce.eot	(from https://codedchalk.com/css/font-awesome.min.css)
13:50:34	56006/56006	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dac6-60685e3a-83eb8d55e87923cb;gz%22	https://codedchalk.com/fonts/fontawesome-webfontd41d.eot?	D:/codedchalk/codedchalk.com/fonts/fontawesome-webfontd41dd41d.eot	(from https://codedchalk.com/css/font-awesome.min.css)
13:50:34	65452/65452	---M--	200	added ('OK')	application/x-font-woff	etag:%22ffac-60685e3a-91956f013acbe4ed;;;%22	https://codedchalk.com/fonts/fontawesome-webfont78ce.woff?v=4.2.0	D:/codedchalk/codedchalk.com/fonts/fontawesome-webfont78ce78ce.woff	(from https://codedchalk.com/css/font-awesome.min.css)
13:50:34	112160/112160	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221b620-60685e3a-af75e572d07744c0;gz%22	https://codedchalk.com/fonts/fontawesome-webfont78ce.ttf?v=4.2.0	D:/codedchalk/codedchalk.com/fonts/fontawesome-webfont78ce78ce.ttf	(from https://codedchalk.com/css/font-awesome.min.css)
13:50:35	287007/287007	---M-Z	200	added ('OK')	image/svg+xml	etag:%224611f-60685e3a-d9b56fa5ac90bd28;gz%22	https://codedchalk.com/fonts/fontawesome-webfont78ce.svg?v=4.2.0	D:/codedchalk/codedchalk.com/fonts/fontawesome-webfont78ce78ce.svg	(from https://codedchalk.com/css/font-awesome.min.css)
13:50:35	178417/178417	---M--	200	added ('OK')	image/jpeg	etag:%222b8f1-607098ee-1490115b437ea7eb;;;%22	https://codedchalk.com/images/01hero.jpg	D:/codedchalk/codedchalk.com/images/01hero.jpg	(from https://codedchalk.com/courses.html)
13:50:35	173207/173207	---M--	200	added ('OK')	image/jpeg	etag:%222a497-60709c18-fe636f2b796db04f;;;%22	https://codedchalk.com/images/02hero.jpg	D:/codedchalk/codedchalk.com/images/02hero.jpg	(from https://codedchalk.com/courses.html)
13:50:35	205032/205032	---M--	200	added ('OK')	image/jpeg	etag:%22320e8-60709b92-923905b747169508;;;%22	https://codedchalk.com/images/03hero.jpg	D:/codedchalk/codedchalk.com/images/03hero.jpg	(from https://codedchalk.com/courses.html)
13:50:35	191127/191127	---M--	200	added ('OK')	image/jpeg	etag:%222ea97-60709d0a-f00b3912bc37f195;;;%22	https://codedchalk.com/images/04hero.jpg	D:/codedchalk/codedchalk.com/images/04hero.jpg	(from https://codedchalk.com/courses.html)
13:50:36	178346/178346	---M--	200	added ('OK')	image/jpeg	etag:%222b8aa-60709da0-955e3abd2a4b5904;;;%22	https://codedchalk.com/images/05hero.jpg	D:/codedchalk/codedchalk.com/images/05hero.jpg	(from https://codedchalk.com/courses.html)
13:50:36	172159/172159	---M--	200	added ('OK')	image/jpeg	etag:%222a07f-60709f22-9a7ac5d9d72afc6d;;;%22	https://codedchalk.com/images/07hero.jpg	D:/codedchalk/codedchalk.com/images/07hero.jpg	(from https://codedchalk.com/courses.html)
13:50:36	205010/205010	---M--	200	added ('OK')	image/jpeg	etag:%22320d2-6070a0a2-1846345d24f18fe6;;;%22	https://codedchalk.com/images/08hero.jpg	D:/codedchalk/codedchalk.com/images/08hero.jpg	(from https://codedchalk.com/courses.html)
13:50:36	243289/243289	---M--	200	added ('OK')	image/jpeg	etag:%223b659-60685e3a-13c433f870574a8a;;;%22	https://codedchalk.com/images/06hero.jpg	D:/codedchalk/codedchalk.com/images/06hero.jpg	(from https://codedchalk.com/courses.html)
13:50:36	151473/151473	---M--	200	added ('OK')	image/jpeg	etag:%2224fb1-60702d5a-64caa9a1f07ea33e;;;%22	https://codedchalk.com/images/09hero.jpg	D:/codedchalk/codedchalk.com/images/09hero.jpg	(from https://codedchalk.com/courses.html)
13:50:37	317236/317236	---M--	200	added ('OK')	image/jpeg	etag:%224d734-60685e3a-3475b35958420788;;;%22	https://codedchalk.com/images/10hero.jpg	D:/codedchalk/codedchalk.com/images/10hero.jpg	(from https://codedchalk.com/courses.html)
13:50:38	339181/339181	---M--	200	added ('OK')	image/png	etag:%2252ced-60685e3a-53931875331d57ab;;;%22	https://codedchalk.com/images/map.png	D:/codedchalk/codedchalk.com/images/map.png	(from https://codedchalk.com/contact.html)
13:50:38	315/315	---M-Z	200	added ('OK')	text/html	etag:%2213b-60685e3a-dd323c1dbb352625;gz%22	https://codedchalk.com/css/owl.video.play.html	D:/codedchalk/codedchalk.com/css/owl.video.play.html	(from https://codedchalk.com/css/assets.css)
